Mario bestellingen

Let op! De vermelde prijzen zijn de prijzen ten tijde van de bestelling

Winkelnaam;Klantnaam;TelefoonNr;Email;Adres;Woonplaats;Besteldatum;AfleverType;AfleverDatum;AfleverMoment;Product;PizzaBodem;PizzaSaus;Prijs;Aantal;Extra Ingrediënten;Prijs Extra Ingrediënten;Regelprijs;Totaalprijs;Gebruikte Coupon;Coupon Korting;Te Betalen
Drachten;Winesh Tiehuis;06-20070679;WineshTiehuis@teleworm.us;Meanderlaan 149;Middelburg;zaterdag 21 oktober 2017;Afhalen;zaterdag 21 oktober 2017;19:17;Beenham;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;€ 84,55;;€ 0,00;€ 84,55
;;;;;;;;;;Perfect Pepperoni;Italian Pizza;Tomatensaus;€ 4,95;4;Gehakt, Basilicum, Kaas, Spinazie;€ 3,50;€ 37,80;;;;
;;;;;;;;;;Salame Speciale;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Bacon Gorgonzola;Italian Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 19,90;;;;

Veghel;Xam van der Cruijsen;06-76112350;XamvanderCruijsen@rhyta.com;Monseigneur Nolenslaan 8;Veghel;vrijdag 26 januari 2018;Afhalen;vrijdag 26 januari 2018;17:47;Caprese;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 13,90;€ 51,20;;€ 0,00;€ 51,20
;;;;;;;;;;Bacon Gorgonzola;Medium Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Extravaganzza;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;1;Knoflooksaus Swirl;€ 0,50;€ 10,45;;;;
;;;;;;;;;;Beenham;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;;;;

Utrecht Rijnlaan;Aleida Bas;06-86590816;AleidaBas@jourrapide.com;Zeilmakerslaan 166;De Meern;vrijdag 27 september 2019;Bezorgen;vrijdag 27 september 2019;18:04;Caprese;Family XXL Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 19,90;€ 57,70;;€ 0,00;€ 57,70
;;;;;;;;;;Bacon Gorgonzola;Medium Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Salame Speciale;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Chicken Supreme;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;;;;

Helmond;Diemer ten Brinke;06-14733811;DiemertenBrinke@fleckens.hu;Van Speijklaan 112;Helmond;dinsdag 15 oktober 2019;Bezorgen;dinsdag 15 oktober 2019;18:05;Salame Speciale;Italian Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 31,80;€ 71,60;;€ 0,00;€ 71,60
;;;;;;;;;;Caprese;Large Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Chicken Supreme;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Tricolore;Italian Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 9,95;;;;

Groningen Paterswoldseweg;Frieda ter Avest;06-85447741;FriedaterAvest@einrot.com;Goeman Borgesiuslaan 194;Groningen;woensdag 7 november 2018;Bezorgen;woensdag 7 november 2018;16:00;Salame Speciale;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 63,70;2e pizza gratis bij afhalen;€ 0,00;€ 63,70
;;;;;;;;;;Creamy Bacon;Large Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;BBQ Mixed Grill;Large Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Funghi;Family XXL Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 19,90;;;;

Amstelveen;Rim van der Dussen;06-14292517;RimvanderDussen@gustr.com;Straat van Messina 176;Amstelveen;dinsdag 6 augustus 2019;Bezorgen;dinsdag 6 augustus 2019;17:34;Americana;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 48,75;2e pizza gratis bij afhalen;€ 0,00;€ 48,75
;;;;;;;;;;Shoarma;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;BBQ Chicken Hawaii;Large Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Shoarma;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 19,90;;;;

Wassenaar;Keshia Pijnappels;06-53423903;KeshiaPijnappels@einrot.com;Oostdorperweg 121;Wassenaar;woensdag 8 mei 2019;Afhalen;woensdag 8 mei 2019;16:55;Four Cheese;Family XXL Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 25,90;€ 44,80;;€ 0,00;€ 44,80
;;;;;;;;;;Hot & Spicy;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Tonno;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;

Amersfoort Vathorst;Saida Oele;06-51355972;SaidaOele@dayrep.com;Assoer 109;Amersfoort;zondag 8 december 2019;Afhalen;zondag 8 december 2019;17:47;Beenham;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;€ 62,65;;€ 0,00;€ 62,65
;;;;;;;;;;Salame Speciale;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;
;;;;;;;;;;Deluxe;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;BBQ Cannibale;Family XXL Pizza;Barbecue Saus;€ 4,95;2;;€ 0,00;€ 19,90;;;;

Oosterhout;Naresh den Hoed;06-82567365;NareshdenHoed@cuvox.de;Tijl Uilenspiegelstraat 159;Oosterhout;zondag 7 juli 2019;Afhalen;zondag 7 juli 2019;20:55;Shoarma;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;€ 11,95;3e pizza gratis bij bezorgen;€ 0,00;€ 11,95

De Meern;Moshe van Roemburg;06-55762711;MoshevanRoemburg@einrot.com;Hissemar 45;Leeuwarden;woensdag 2 oktober 2019;Afhalen;woensdag 2 oktober 2019;18:06;BBQ Cannibale;Medium Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 4,95;€ 64,65;;€ 0,00;€ 64,65
;;;;;;;;;;Margaritha;Family XXL Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 39,80;;;;
;;;;;;;;;;Pollo Pomodore;Medium Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Bacon Gorgonzola;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 10,95;;;;

Voorschoten;Reindert Fokkink;06-77767488;ReindertFokkink@jourrapide.com;Schoolstraat 44;Voorschoten;zaterdag 20 mei 2017;Bezorgen;zaterdag 20 mei 2017;16:10;Four Cheese;Medium Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 31,80;€ 79,60;;€ 0,00;€ 79,60
;;;;;;;;;;Deluxe;Family XXL Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 47,80;;;;

Landgraaf;Lisse van de Pavert;06-78050747;LissevandePavert@armyspy.com;Bunderweide 117;Landgraaf;woensdag 11 oktober 2017;Afhalen;woensdag 11 oktober 2017;17:45;Tricolore;Medium Cheesy Crust Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 10,95;€ 10,95;;€ 0,00;€ 10,95

Heerenveen;Stijn van Gogh;06-97911234;StijnvanGogh@superrito.com;Van Maasdijkstraat 163;Heerenveen;donderdag 23 februari 2017;Afhalen;donderdag 23 februari 2017;16:38;Margaritha;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;€ 42,75;;€ 0,00;€ 42,75
;;;;;;;;;;Chicken Kebab;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 19,90;;;;
;;;;;;;;;;Supreme;Italian Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Hawaii;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;

Woerden;Regilio Sebregts;06-45794802;RegilioSebregts@fleckens.hu;Koperwiek 51;Harmelen;zondag 22 december 2019;Afhalen;zondag 22 december 2019;18:32;Hawaii;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;Chicken Kebab;€ 2,00;€ 21,90;€ 21,90;€ 2,- Korting op een bestelling vanaf € 25,-;€ 0,00;€ 21,90

Meppel;Abdel Hermelink;06-11113599;AbdelHermelink@einrot.com;Trompstraat 28;Meppel;donderdag 30 augustus 2018;Afhalen;donderdag 30 augustus 2018;20:36;Extravaganzza;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;€ 7,95;25% korting op je bestelling;€ 1,99;€ 5,96

Geleen;Tobie Clarijs;06-21947988;TobieClarijs@gustr.com;Burgemeester Lemmensstraat 23;Geleen;maandag 16 december 2019;Afhalen;maandag 16 december 2019;17:29;Shoarma;Large Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 23,90;€ 69,65;;€ 0,00;€ 69,65
;;;;;;;;;;Deluxe;Medium Pizza;Tomatensaus;€ 6,95;3;;€ 0,00;€ 20,85;;;;
;;;;;;;;;;BBQ Chicken Hawaii;Family XXL Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Extravaganzza;Family XXL Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 12,95;;;;

Amersfoort Vathorst;Elian Grift;06-71449488;ElianGrift@gustr.com;De Slieten 180;Amersfoort;zaterdag 6 januari 2018;Afhalen;zaterdag 6 januari 2018;19:37;Deluxe;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;€ 42,75;;€ 0,00;€ 42,75
;;;;;;;;;;Deluxe;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;;;;
;;;;;;;;;;Beenham;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;BBQ Cannibale;Medium Cheesy Crust Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 6,95;;;;

Gorinchem;Wendeline Oort;06-85754039;WendelineOort@armyspy.com;Gruttershof 132;Gorinchem;zondag 3 februari 2019;Bezorgen;zondag 3 februari 2019;16:44;Salame Speciale;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;€ 85,60;;€ 0,00;€ 85,60
;;;;;;;;;;Salame Speciale;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Tricolore;Large Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 12,95;;;;
;;;;;;;;;;Chicken Kebab;Large Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 47,80;;;;

Apeldoorn;Taylan Luijckx;06-36113366;TaylanLuijckx@armyspy.com;Weimarstraat 93;Apeldoorn;vrijdag 20 oktober 2017;Afhalen;vrijdag 20 oktober 2017;18:45;Bacon Gorgonzola;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 10,95;€ 75,60;;€ 0,00;€ 75,60
;;;;;;;;;;Four Cheese;Medium Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 31,80;;;;
;;;;;;;;;;Creamy Bacon;Large Pizza;Creme Fraiche;€ 7,95;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Perfect Pepperoni;Large Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 8,95;;;;

Dordrecht Bamendaweg;Mila van der Bruggen;06-13790693;MilavanderBruggen@fleckens.hu;Kappeijne van de Coppelloweg 164;Dordrecht;zaterdag 18 februari 2017;Afhalen;zaterdag 18 februari 2017;20:50;Salame Speciale;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;€ 25,85;;€ 0,00;€ 25,85
;;;;;;;;;;Tonno;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;

Geldrop;Stéphanie Crooijmans;06-97684103;StephanieCrooijmans@fleckens.hu;t Geluk 134;Geldrop;zondag 22 september 2019;Afhalen;zondag 22 september 2019;20:02;Margaritha;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;€ 28,80;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 26,80
;;;;;;;;;;Veggi;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;
;;;;;;;;;;Deluxe;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;

Geldrop;Ciska de Coninck;06-90906059;CiskadeConinck@fleckens.hu;Sint Jozefplein 21;Geldrop;vrijdag 8 juni 2018;Bezorgen;vrijdag 8 juni 2018;20:56;Hawaii;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;€ 21,90;3e pizza gratis bij bezorgen;€ 0,00;€ 21,90
;;;;;;;;;;Perfect Pepperoni;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;;;;

Groningen Boterdiep;Annemieke Stappers;06-97947636;AnnemiekeStappers@superrito.com;Korreweg 88;Groningen;maandag 8 oktober 2018;Afhalen;maandag 8 oktober 2018;17:51;BBQ Mixed Grill;Large Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 23,90;€ 39,80;3e pizza gratis bij bezorgen;€ 0,00;€ 39,80
;;;;;;;;;;BBQ Cannibale;Medium Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 4,95;;;;
;;;;;;;;;;Americana;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;

Alkmaar;Mazen Bloemen;06-16006439;MazenBloemen@einrot.com;Frans Zeilemakerstraat 18;Alkmaar;zondag 11 februari 2018;Bezorgen;zondag 11 februari 2018;20:51;Creamy Bacon;Italian Pizza;Creme Fraiche;€ 7,95;4;;€ 0,00;€ 35,80;€ 53,70;;€ 0,00;€ 53,70
;;;;;;;;;;BBQ Chicken Hawaii;Medium Cheesy Crust Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 17,90;;;;

Groningen Paterswoldseweg;Micheal Bach;06-89636984;MichealBach@superrito.com;Oosterweg 126;Groningen;zondag 14 mei 2017;Afhalen;zondag 14 mei 2017;20:36;BBQ Cannibale;Medium Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 4,95;€ 14,40;3e pizza gratis bij bezorgen;€ 0,00;€ 14,40
;;;;;;;;;;Shoarma;Medium Pizza;Tomatensaus;€ 7,95;1;Gorgonzola, Knoflooksaus Swirl;€ 1,50;€ 9,45;;;;

Waalwijk;Desi Becks;06-45658656;DesiBecks@gustr.com;Nederveenweg 175;Sprang-Capelle;zaterdag 23 november 2019;Bezorgen;zaterdag 23 november 2019;17:05;BBQ Cannibale;Italian Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 5,95;€ 78,60;;€ 0,00;€ 78,60
;;;;;;;;;;Funghi;Family XXL Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 39,80;;;;
;;;;;;;;;;Bacon Gorgonzola;Medium Pizza;Tomatensaus;€ 8,95;2;Basilicum, Salami;€ 1,50;€ 20,90;;;;
;;;;;;;;;;Veggi;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;;;;

Voorschoten;Petronella Kievits;06-76089889;PetronellaKievits@armyspy.com;Vondelstraat 45;Voorschoten;zondag 3 november 2019;Afhalen;zondag 3 november 2019;20:55;Veggi;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;€ 59,70;3e pizza gratis bij bezorgen;€ 0,00;€ 59,70
;;;;;;;;;;Margaritha;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;;;;
;;;;;;;;;;Tricolore;Large Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 12,95;;;;
;;;;;;;;;;Supreme;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 19,90;;;;

Gouda;Alysia Eijkemans;06-74152645;AlysiaEijkemans@einrot.com;Gaffelaarwerf 51;Gouda;donderdag 15 maart 2018;Afhalen;donderdag 15 maart 2018;19:06;Creamy Bacon;Italian Pizza;Creme Fraiche;€ 7,95;2;;€ 0,00;€ 17,90;€ 26,85;;€ 0,00;€ 26,85
;;;;;;;;;;Deluxe;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;;;;

Scheveningen;Jenita Monster;06-20344066;JenitaMonster@fleckens.hu;Alk 188;Zoutelande;donderdag 6 juni 2019;Bezorgen;donderdag 6 juni 2019;19:43;Chicken Supreme;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;€ 29,80;;€ 0,00;€ 29,80
;;;;;;;;;;Veggi;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;;;;

Amsterdam Bos en Lommerweg;Francis Bathoorn;06-99696954;FrancisBathoorn@rhyta.com;Grensstraat 50;Amsterdam;zondag 27 januari 2019;Afhalen;zondag 27 januari 2019;16:10;Perfect Pepperoni;Medium Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 19,80;€ 19,80;25% korting op je bestelling;€ 4,95;€ 14,85

Wageningen;Oscar Berends;06-67946425;OscarBerends@gustr.com;Heidepark 10;Wageningen;maandag 16 december 2019;Bezorgen;maandag 16 december 2019;19:46;Funghi;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;€ 83,60;;€ 0,00;€ 83,60
;;;;;;;;;;Salame Speciale;Family XXL Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 47,80;;;;
;;;;;;;;;;Salame Speciale;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;;;;
;;;;;;;;;;Supreme;Large Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 11,95;;;;

Kampen;Tijm Onstenk;06-62853827;TijmOnstenk@einrot.com;Graspieper 56;IJsselmuiden;donderdag 6 juni 2019;Afhalen;donderdag 6 juni 2019;18:54;Margaritha;Italian Pizza;Tomatensaus;€ 4,95;4;Kip;€ 1,00;€ 27,80;€ 63,60;;€ 0,00;€ 63,60
;;;;;;;;;;Tonno;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Salame Speciale;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;BBQ Cannibale;Family XXL Pizza;Barbecue Saus;€ 4,95;2;;€ 0,00;€ 19,90;;;;

Delft Binnenwatersloot;Tietje Lahaije;06-63885278;TietjeLahaije@fleckens.hu;Latijns-Amerikalaan 3;Delft;dinsdag 3 april 2018;Bezorgen;dinsdag 3 april 2018;19:22;Chicken Kebab;Family XXL Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 25,90;€ 70,65;;€ 0,00;€ 70,65
;;;;;;;;;;BBQ Chicken Hawaii;Medium Cheesy Crust Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Americana;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;BBQ Mixed Grill;Medium Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 15,90;;;;

Arnhem Centrum;Ester van Rosmalen;06-27619496;EstervanRosmalen@superrito.com;Nesciohof 66;Arnhem;zaterdag 1 juli 2017;Afhalen;zaterdag 1 juli 2017;19:43;Tonno;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;€ 72,60;;€ 0,00;€ 72,60
;;;;;;;;;;Chicken Supreme;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;;;;
;;;;;;;;;;Salame Speciale;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;Creamy Bacon;Medium Cheesy Crust Pizza;Creme Fraiche;€ 7,95;4;;€ 0,00;€ 39,80;;;;

Amsterdam Overtoom;Mijntje Limmen;06-45774991;MijntjeLimmen@armyspy.com;Dirk Hartoghstraat 175;Amsterdam;zondag 24 november 2019;Afhalen;zondag 24 november 2019;16:17;Bacon Gorgonzola;Family XXL Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 13,95;€ 37,85;;€ 0,00;€ 37,85
;;;;;;;;;;BBQ Mixed Grill;Large Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 23,90;;;;

Papendrecht;Asia van der Schee;06-71044220;AsiavanderSchee@gustr.com;Tachtigershof 85;Papendrecht;zaterdag 10 februari 2018;Afhalen;zaterdag 10 februari 2018;16:06;BBQ Mixed Grill;Family XXL Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 12,95;€ 12,95;;€ 0,00;€ 12,95

Amsterdam Aalsmeerweg;Adela van Ramshorst;06-84737274;AdelavanRamshorst@rhyta.com;Overtoom 170;Amsterdam;maandag 21 mei 2018;Bezorgen;maandag 21 mei 2018;19:02;BBQ Chicken Hawaii;Large Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 21,90;€ 57,70;2e pizza gratis bij afhalen;€ 0,00;€ 57,70
;;;;;;;;;;Chicken Kebab;Large Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;BBQ Cannibale;Italian Pizza;Barbecue Saus;€ 4,95;2;;€ 0,00;€ 11,90;;;;

Heerhugowaard;Valerie Jong;06-61505507;ValerieJong@cuvox.de;Anna Clasina op 't Landtplantsoen 82;Heerhugowaard;woensdag 17 mei 2017;Afhalen;woensdag 17 mei 2017;19:17;Funghi;Italian Pizza;Tomatensaus;€ 4,95;1;Chorizo, Tonijn;€ 2,50;€ 8,45;€ 64,20;;€ 0,00;€ 64,20
;;;;;;;;;;Funghi;Large Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Salame Speciale;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Pollo Pomodore;Large Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 25,90;;;;

Leiden;Necmettin van den Bemt;06-70157790;NecmettinvandenBemt@fleckens.hu;Botterwerf 84;Leiden;woensdag 26 september 2018;Afhalen;woensdag 26 september 2018;17:45;Deluxe;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;€ 70,60;;€ 0,00;€ 70,60
;;;;;;;;;;Extravaganzza;Family XXL Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 12,95;;;;
;;;;;;;;;;Chicken Supreme;Medium Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 27,80;;;;
;;;;;;;;;;Tricolore;Medium Pizza;Creme Fraiche;€ 8,95;2;;€ 0,00;€ 17,90;;;;

Waalwijk;Jillian Loef;06-27060865;JillianLoef@jourrapide.com;Burgemeester Teijssenlaan 7;Waalwijk;zaterdag 2 juni 2018;Afhalen;zaterdag 2 juni 2018;20:33;Hot & Spicy;Medium Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 27,80;€ 61,60;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 59,60
;;;;;;;;;;BBQ Cannibale;Medium Cheesy Crust Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;Bacon Gorgonzola;Medium Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;BBQ Cannibale;Large Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 8,95;;;;

Berkel en Rodenrijs;Yvet Sabel;06-18179176;YvetSabel@cuvox.de;Wilhelminastraat 127;Berkel en Rodenrijs;zaterdag 3 augustus 2019;Afhalen;zaterdag 3 augustus 2019;19:07;Veggi;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;€ 23,90;3e pizza gratis bij bezorgen;€ 0,00;€ 23,90

Sneek;Yüksel van der Toorn;06-98207338;YukselvanderToorn@dayrep.com;Walstro 133;Sneek;dinsdag 8 augustus 2017;Bezorgen;dinsdag 8 augustus 2017;18:16;Americana;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;€ 37,80;;€ 0,00;€ 37,80
;;;;;;;;;;BBQ Chicken Hawaii;Family XXL Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Supreme;Medium Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 7,95;;;;

Eindhoven Gestel;Juul van Santvoort;06-96313432;JuulvanSantvoort@armyspy.com;Tjalkstraat 91;Eindhoven;zondag 24 juni 2018;Afhalen;zondag 24 juni 2018;18:34;Funghi;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;Geitenkaas, Paprikamix, Gehakt, Champignons;€ 4,00;€ 10,95;€ 28,85;;€ 0,00;€ 28,85
;;;;;;;;;;BBQ Cannibale;Large Pizza;Barbecue Saus;€ 4,95;2;;€ 0,00;€ 17,90;;;;

Dongen;Meint Blankendaal;06-62218240;MeintBlankendaal@fleckens.hu;Biezen 80;Dongen;vrijdag 7 december 2018;Afhalen;vrijdag 7 december 2018;19:38;Caprese;Medium Pizza;Tomatensaus;€ 4,95;2;Pepperoni, Beenham;€ 2,50;€ 14,90;€ 66,70;;€ 0,00;€ 66,70
;;;;;;;;;;Extravaganzza;Family XXL Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 51,80;;;;

Vlissingen;Merit Heijmen;06-38087031;MeritHeijmen@rhyta.com;Schuitvaartgracht 106;Vlissingen;zaterdag 11 mei 2019;Afhalen;zaterdag 11 mei 2019;20:43;Hawaii;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;€ 30,85;;€ 0,00;€ 30,85
;;;;;;;;;;Extravaganzza;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 19,90;;;;

Den Bosch Empel;Rony Streefland;06-19697834;RonyStreefland@rhyta.com;Vijfde Slagen 157;s-Hertogenbosch;maandag 9 oktober 2017;Afhalen;maandag 9 oktober 2017;17:52;Tricolore;Family XXL Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 13,95;€ 26,90;25% korting op je bestelling;€ 6,73;€ 20,18
;;;;;;;;;;Supreme;Family XXL Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 12,95;;;;

