Mario bestellingen

Let op! De vermelde prijzen zijn de prijzen ten tijde van de bestelling

Winkelnaam;Klantnaam;TelefoonNr;Email;Adres;Woonplaats;Besteldatum;AfleverType;AfleverDatum;AfleverMoment;Product;PizzaBodem;PizzaSaus;Prijs;Aantal;Extra Ingrediënten;Prijs Extra Ingrediënten;Regelprijs;Totaalprijs;Gebruikte Coupon;Coupon Korting;Te Betalen
;;;;;;;;;;Tricolore;Medium Pizza;Creme Fraiche;€ 8,95;1;Gehakt, Kaas, Salami;€ 3,00;€ 11,95;;;;

Hengelo;Memet Klasen;06-17521934;MemetKlasen@rhyta.com;Gietelinkdijk 133;Hengelo;zondag 16 september 2018;Afhalen;zondag 16 september 2018;19:43;Creamy Bacon;Large Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 11,95;€ 11,95;;€ 0,00;€ 11,95

Dordrecht Bamendaweg;Ileen Laagland;06-36849328;IleenLaagland@jourrapide.com;Olivier van Noortstraat 150;Dordrecht;maandag 15 mei 2017;Afhalen;maandag 15 mei 2017;16:15;Extravaganzza;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 19,90;€ 28,85;2e pizza gratis bij afhalen;€ 8,95;€ 19,90
;;;;;;;;;;Tricolore;Medium Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 8,95;;;;

Roermond;Remko van Hese;06-17150217;RemkovanHese@jourrapide.com;Wijerspad 83;Roermond;zondag 10 november 2019;Bezorgen;zondag 10 november 2019;20:09;Supreme;Family XXL Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 25,90;€ 81,55;;€ 0,00;€ 81,55
;;;;;;;;;;Salame Speciale;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;;;;
;;;;;;;;;;Margaritha;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;Perfect Pepperoni;Italian Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 23,80;;;;

Amsterdam Oostelijke Handelskade;Malak Ruigrok;06-36867213;MalakRuigrok@superrito.com;Den Texstraat 176;Amsterdam;zaterdag 31 augustus 2019;Afhalen;zaterdag 31 augustus 2019;17:43;Veggi;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;€ 52,75;;€ 0,00;€ 52,75
;;;;;;;;;;Hot & Spicy;Large Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 43,80;;;;

Naaldwijk;Paris Schuring;06-83915497;ParisSchuring@einrot.com;Kievitstraat 193;Honselersdijk;woensdag 17 januari 2018;Afhalen;woensdag 17 januari 2018;18:32;Caprese;Large Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 17,90;€ 17,90;;€ 0,00;€ 17,90

Utrecht Rijnlaan;Kin Laurijssen;06-31601544;KinLaurijssen@armyspy.com;Potgieterstraat 72;Utrecht;vrijdag 17 februari 2017;Afhalen;vrijdag 17 februari 2017;17:18;Chicken Kebab;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;€ 50,75;;€ 0,00;€ 50,75
;;;;;;;;;;BBQ Chicken Hawaii;Medium Cheesy Crust Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Four Cheese;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;BBQ Mixed Grill;Italian Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 8,95;;;;

Rotterdam Zevenkamp;Alisha Doppenberg;06-67487054;AlishaDoppenberg@dayrep.com;Hofstedestraat 176;Rotterdam;donderdag 21 september 2017;Bezorgen;donderdag 21 september 2017;18:44;Four Cheese;Large Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 23,90;€ 71,65;;€ 0,00;€ 71,65
;;;;;;;;;;Beenham;Italian Pizza;Tomatensaus;€ 6,95;1;Geitenkaas, Ananas, Kaas, Geitenkaas;€ 4,00;€ 11,95;;;;
;;;;;;;;;;Hot & Spicy;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Funghi;Italian Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 11,90;;;;

Waalwijk;Marcelo van den Bovenkamp;06-58187337;MarcelovandenBovenkamp@superrito.com;Victoriestraat 181;Waalwijk;zaterdag 24 juni 2017;Bezorgen;zaterdag 24 juni 2017;20:44;Chicken Kebab;Italian Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 17,90;€ 66,65;;€ 0,00;€ 66,65
;;;;;;;;;;Deluxe;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Salame Speciale;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;;;;
;;;;;;;;;;BBQ Cannibale;Large Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 8,95;;;;

Dordrecht Van Oldenbarneveltplein;Resa Pieterson;06-34326574;ResaPieterson@rhyta.com;Brouwersdijk 65;Dordrecht;maandag 5 augustus 2019;Bezorgen;maandag 5 augustus 2019;16:14;Pollo Pomodore;Large Pizza;Tomatensaus;€ 8,95;2;Kip, Spinazie, Spaanse Pepers, Paprikamix;€ 4,00;€ 33,90;€ 66,70;2e pizza gratis bij afhalen;€ 0,00;€ 66,70
;;;;;;;;;;Perfect Pepperoni;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;Chicken Supreme;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;Salame Speciale;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;

Zaandam;Gregor Egberts;06-97604665;GregorEgberts@einrot.com;Elisabeth Boddaertstraat 38;Amsterdam;vrijdag 4 mei 2018;Afhalen;vrijdag 4 mei 2018;18:33;Salame Speciale;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;€ 70,65;3e pizza gratis bij bezorgen;€ 0,00;€ 70,65
;;;;;;;;;;Deluxe;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Pollo Pomodore;Family XXL Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 27,90;;;;
;;;;;;;;;;Creamy Bacon;Italian Pizza;Creme Fraiche;€ 7,95;2;;€ 0,00;€ 17,90;;;;

Enschede West;Doha Belt;06-59707513;DohaBelt@jourrapide.com;Kersdijk 75;Enschede;maandag 19 juni 2017;Afhalen;maandag 19 juni 2017;18:47;BBQ Cannibale;Large Pizza;Barbecue Saus;€ 4,95;4;;€ 0,00;€ 35,80;€ 35,80;3e pizza gratis bij bezorgen;€ 0,00;€ 35,80

Amsterdam Bos en Lommerweg;Betsy Michielse;06-89992515;BetsyMichielse@gustr.com;Nieuwe Spiegelstraat 199;Amsterdam;zondag 16 april 2017;Afhalen;zondag 16 april 2017;17:51;Tricolore;Family XXL Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 13,95;€ 64,70;;€ 0,00;€ 64,70
;;;;;;;;;;BBQ Chicken Hawaii;Large Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Supreme;Large Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Four Cheese;Medium Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 15,90;;;;

Naaldwijk;Raja den Hartigh;06-28461995;RajadenHartigh@jourrapide.com;Willem de Sitterstraat 70;Naaldwijk;maandag 18 juni 2018;Bezorgen;maandag 18 juni 2018;20:46;Caprese;Large Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 8,95;€ 78,55;;€ 0,00;€ 78,55
;;;;;;;;;;Four Cheese;Italian Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;BBQ Chicken Hawaii;Medium Cheesy Crust Pizza;Barbecue Saus;€ 6,95;4;;€ 0,00;€ 35,80;;;;
;;;;;;;;;;Salame Speciale;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;

Zoetermeer;Alban Lam;06-67161587;AlbanLam@dayrep.com;Louis Armstrongrode 63;Zoetermeer;woensdag 26 september 2018;Bezorgen;woensdag 26 september 2018;19:36;Four Cheese;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 39,80;€ 88,55;3e pizza gratis bij bezorgen;€ 6,95;€ 81,60
;;;;;;;;;;Bacon Gorgonzola;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 21,90;;;;
;;;;;;;;;;Veggi;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Bacon Gorgonzola;Medium Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 17,90;;;;

Haarlem Zuid;Mirjan Overwijk;06-53502878;MirjanOverwijk@gustr.com;Twickel 190;Haarlem;dinsdag 30 april 2019;Afhalen;dinsdag 30 april 2019;20:29;Extravaganzza;Family XXL Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 51,80;€ 131,40;;€ 0,00;€ 131,40
;;;;;;;;;;Chicken Kebab;Family XXL Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 25,90;;;;
;;;;;;;;;;Tonno;Large Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 43,80;;;;
;;;;;;;;;;Funghi;Medium Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 9,90;;;;

Hilversum;Casimir Daalmeijer;06-57010222;CasimirDaalmeijer@cuvox.de;Oude Enghweg 129;Hilversum;donderdag 11 oktober 2018;Afhalen;donderdag 11 oktober 2018;17:23;Hot & Spicy;Italian Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 31,80;€ 31,80;;€ 0,00;€ 31,80

Den Haag Goudenregenplein;Connie Hofkens;06-91065516;ConnieHofkens@jourrapide.com;Borstelgrasstraat 122;Almere;dinsdag 19 december 2017;Afhalen;dinsdag 19 december 2017;17:12;Chicken Kebab;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 9,95;€ 9,95;;€ 0,00;€ 9,95

Capelle a/d Yssel;Chantelle Zwiers;06-86235618;ChantelleZwiers@einrot.com;Slotlaan 177;Capelle aan den IJssel;woensdag 26 september 2018;Bezorgen;woensdag 26 september 2018;16:16;Extravaganzza;Family XXL Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 12,95;€ 12,95;;€ 0,00;€ 12,95

Alkmaar;Lieveke Sonnemans;06-93909183;LievekeSonnemans@rhyta.com;Willem Hedastraat 179;Alkmaar;zondag 15 januari 2017;Bezorgen;zondag 15 januari 2017;17:37;BBQ Cannibale;Italian Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 5,95;€ 53,75;2e pizza gratis bij afhalen;€ 0,00;€ 53,75
;;;;;;;;;;Tonno;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Chicken Kebab;Large Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Supreme;Large Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 11,95;;;;

Harderwijk;Ridge Hobma;06-62328407;RidgeHobma@einrot.com;Oranjelaan 91;Harderwijk;donderdag 23 november 2017;Bezorgen;donderdag 23 november 2017;20:55;BBQ Chicken Hawaii;Medium Cheesy Crust Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 8,95;€ 42,30;;€ 0,00;€ 42,30
;;;;;;;;;;Perfect Pepperoni;Medium Pizza;Tomatensaus;€ 4,95;2;Champignons, Gorgonzola, Paprikamix, Groene Olijven;€ 4,00;€ 17,90;;;;
;;;;;;;;;;Pollo Pomodore;Family XXL Pizza;Tomatensaus;€ 8,95;1;Honing Mosterdsaus, Groene Olijven;€ 1,50;€ 15,45;;;;

Zwolle Bachplein;Zekiye de Fretes;06-15136626;ZekiyedeFretes@armyspy.com;Vivaldistraat 49;Zwolle;dinsdag 28 maart 2017;Bezorgen;dinsdag 28 maart 2017;18:13;Funghi;Italian Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 23,80;€ 56,60;3e pizza gratis bij bezorgen;€ 7,95;€ 48,65
;;;;;;;;;;Extravaganzza;Family XXL Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 12,95;;;;
;;;;;;;;;;Creamy Bacon;Medium Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Perfect Pepperoni;Italian Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 11,90;;;;

Hoofddorp;Marlieke Draaisma;06-10186702;MarliekeDraaisma@gustr.com;Noorwegenstraat 61;Alphen aan den Rijn;dinsdag 19 november 2019;Bezorgen;dinsdag 19 november 2019;18:16;Hot & Spicy;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 43,75;;€ 0,00;€ 43,75
;;;;;;;;;;Supreme;Large Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Perfect Pepperoni;Italian Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 11,90;;;;

Maassluis;Destiny Peterse;06-75290769;DestinyPeterse@jourrapide.com;Trasmolen 160;Maassluis;donderdag 22 november 2018;Afhalen;donderdag 22 november 2018;18:04;Creamy Bacon;Family XXL Pizza;Creme Fraiche;€ 7,95;2;;€ 0,00;€ 25,90;€ 25,90;3e pizza gratis bij bezorgen;€ 0,00;€ 25,90

Landgraaf;Jellie Scheltinga;06-10757876;JellieScheltinga@cuvox.de;Molenweg 49;Landgraaf;zondag 8 september 2019;Bezorgen;zondag 8 september 2019;17:40;Margaritha;Family XXL Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 19,90;€ 95,55;2e pizza gratis bij afhalen;€ 0,00;€ 95,55
;;;;;;;;;;Americana;Large Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 43,80;;;;
;;;;;;;;;;Extravaganzza;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;BBQ Chicken Hawaii;Family XXL Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 23,90;;;;

Nijmegen;Shu Ruiter;06-54493563;ShuRuiter@jourrapide.com;Lentse Schoolstraat 56;Lent;dinsdag 7 maart 2017;Afhalen;dinsdag 7 maart 2017;16:51;Tonno;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;€ 8,95;;€ 0,00;€ 8,95

Heerhugowaard;Tjesse Filippo;06-64202721;TjesseFilippo@fleckens.hu;Molenweg 197;Heerhugowaard;donderdag 5 januari 2017;Bezorgen;donderdag 5 januari 2017;20:51;Tonno;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;€ 60,20;;€ 0,00;€ 60,20
;;;;;;;;;;Supreme;Family XXL Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 12,95;;;;
;;;;;;;;;;Tricolore;Medium Cheesy Crust Pizza;Creme Fraiche;€ 8,95;1;Beenham, Pepperoni, Chorizo, Geitenkaas;€ 4,50;€ 15,45;;;;
;;;;;;;;;;Margaritha;Large Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 17,90;;;;

Naaldwijk;Najat Taverne;06-33113578;NajatTaverne@gustr.com;Koningstraat 55;Naaldwijk;dinsdag 7 augustus 2018;Bezorgen;dinsdag 7 augustus 2018;17:20;Creamy Bacon;Medium Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 7,95;€ 25,85;;€ 0,00;€ 25,85
;;;;;;;;;;Supreme;Italian Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 17,90;;;;

Velp;Gustaaf Raaphorst;06-89492234;GustaafRaaphorst@gustr.com;Blankenvoortsweg 182;Heino;dinsdag 11 december 2018;Afhalen;dinsdag 11 december 2018;19:08;Shoarma;Italian Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 17,90;€ 42,75;2e pizza gratis bij afhalen;€ 6,95;€ 35,80
;;;;;;;;;;Beenham;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Extravaganzza;Italian Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Funghi;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;;;;

Helmond;Brecht Polak;06-56128110;BrechtPolak@superrito.com;Makreelstraat 137;Helmond;dinsdag 7 augustus 2018;Afhalen;dinsdag 7 augustus 2018;17:32;Supreme;Family XXL Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 12,95;€ 12,95;2e pizza gratis bij afhalen;€ 0,00;€ 12,95

Den Bosch;Aïsha van Erk;06-94664802;AishavanErk@superrito.com;Bilderdijkstraat 9;Rosmalen;donderdag 30 maart 2017;Bezorgen;donderdag 30 maart 2017;18:27;Tricolore;Italian Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 9,95;€ 9,95;3e pizza gratis bij bezorgen;€ 0,00;€ 9,95

Ede;Misja Borgman;06-30042044;MisjaBorgman@dayrep.com;Rembrandtlaan 21;Ede;zaterdag 10 maart 2018;Afhalen;zaterdag 10 maart 2018;18:10;Caprese;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;€ 12,90;;€ 0,00;€ 12,90
;;;;;;;;;;Creamy Bacon;Medium Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 7,95;;;;

Lelystad;Chen Haanen;06-60367650;ChenHaanen@fleckens.hu;Botter 36;Lelystad;vrijdag 26 januari 2018;Bezorgen;vrijdag 26 januari 2018;19:32;Four Cheese;Large Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 47,80;€ 58,75;25% korting op je bestelling;€ 14,69;€ 44,06
;;;;;;;;;;BBQ Chicken Hawaii;Large Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 10,95;;;;

Heerenveen;Jannetje Venmans;06-75750234;JannetjeVenmans@einrot.com;Karturf 36;Heerenveen;donderdag 19 december 2019;Bezorgen;donderdag 19 december 2019;17:53;Shoarma;Family XXL Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 25,90;€ 33,85;;€ 0,00;€ 33,85
;;;;;;;;;;Tonno;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;

Tiel;Pablo Theunisz;06-69723309;PabloTheunisz@cuvox.de;De Hennepe 141;Tiel;dinsdag 22 mei 2018;Afhalen;dinsdag 22 mei 2018;20:22;Bacon Gorgonzola;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 21,90;€ 21,90;;€ 0,00;€ 21,90

Assen;Raf Poelman;06-15134602;RafPoelman@teleworm.us;Zuidhaege 85;Assen;zaterdag 21 september 2019;Afhalen;zaterdag 21 september 2019;17:39;Shoarma;Italian Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 8,95;€ 49,75;;€ 0,00;€ 49,75
;;;;;;;;;;Supreme;Large Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Four Cheese;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 19,90;;;;
;;;;;;;;;;Tricolore;Medium Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 8,95;;;;

Enschede;Susannah Koca;06-70946144;SusannahKoca@gustr.com;Batjanstraat 185;Enschede;vrijdag 6 juli 2018;Bezorgen;vrijdag 6 juli 2018;19:34;BBQ Chicken Hawaii;Medium Cheesy Crust Pizza;Barbecue Saus;€ 6,95;4;;€ 0,00;€ 35,80;€ 107,40;;€ 0,00;€ 107,40
;;;;;;;;;;Veggi;Large Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 43,80;;;;
;;;;;;;;;;Chicken Supreme;Medium Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 27,80;;;;

Ridderkerk;Abdelhalim Goudzwaard;06-42429111;AbdelhalimGoudzwaard@dayrep.com;Paul Krugerstraat 26;Ridderkerk;zaterdag 27 mei 2017;Bezorgen;zaterdag 27 mei 2017;20:37;Caprese;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;€ 41,80;;€ 0,00;€ 41,80
;;;;;;;;;;Veggi;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Chicken Kebab;Italian Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Supreme;Large Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 11,95;;;;

Woerden;Arne Balkenende;06-58962265;ArneBalkenende@einrot.com;De Joncheerelaan 186;Harmelen;maandag 25 maart 2019;Bezorgen;maandag 25 maart 2019;18:59;Caprese;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;€ 6,95;25% korting op je bestelling;€ 1,74;€ 5,21

Breda Graaf Hendrik III Plein;Govert van der Salm;06-34057950;GovertvanderSalm@rhyta.com;Galderseweg 162;Breda;dinsdag 5 maart 2019;Bezorgen;dinsdag 5 maart 2019;16:07;Tonno;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;€ 21,90;;€ 0,00;€ 21,90

Amsterdam Overtoom;Thibault Ibrahim;06-80765858;ThibaultIbrahim@fleckens.hu;De Boelelaan 148;Amsterdam;zondag 22 december 2019;Afhalen;zondag 22 december 2019;18:59;Tricolore;Family XXL Pizza;Creme Fraiche;€ 8,95;2;;€ 0,00;€ 27,90;€ 27,90;;€ 0,00;€ 27,90

Almere;Hemmo Pronk;06-26470771;HemmoPronk@dayrep.com;Allendestraat 173;Almere;zondag 26 maart 2017;Bezorgen;zondag 26 maart 2017;16:28;Shoarma;Italian Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 8,95;€ 67,65;;€ 0,00;€ 67,65
;;;;;;;;;;Creamy Bacon;Medium Cheesy Crust Pizza;Creme Fraiche;€ 7,95;4;;€ 0,00;€ 39,80;;;;
;;;;;;;;;;Salame Speciale;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;BBQ Cannibale;Large Pizza;Barbecue Saus;€ 4,95;1;Bacon, Kaas;€ 2,00;€ 10,95;;;;

Hellevoetsluis;Rover Slootweg;06-75750453;RoverSlootweg@cuvox.de;Van 't Woutstraat 38;Hellevoetsluis;donderdag 22 november 2018;Bezorgen;donderdag 22 november 2018;16:24;Hawaii;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;€ 10,95;€ 2,- Korting op een bestelling vanaf € 25,-;€ 0,00;€ 10,95

Voorschoten;Roël Leistra;06-21688089;RoelLeistra@einrot.com;Jacob van Heemskercklaan 111;Voorschoten;donderdag 3 oktober 2019;Afhalen;donderdag 3 oktober 2019;17:38;BBQ Mixed Grill;Family XXL Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 25,90;€ 49,80;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 47,80
;;;;;;;;;;Shoarma;Large Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 23,90;;;;

Rotterdam Hoogvliet;Anjuli Wiersum;06-57274672;AnjuliWiersum@superrito.com;Herman Robbersstraat 72;Rotterdam;donderdag 13 september 2018;Bezorgen;donderdag 13 september 2018;19:56;Tonno;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;€ 10,95;;€ 0,00;€ 10,95

Weert;Judith Wienen;06-67618544;JudithWienen@dayrep.com;Tungeler Dorpsstraat 121;Weert;maandag 10 juni 2019;Afhalen;maandag 10 juni 2019;19:50;Tricolore;Medium Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 8,95;€ 63,70;;€ 0,00;€ 63,70
;;;;;;;;;;Deluxe;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Tricolore;Medium Cheesy Crust Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Chicken Kebab;Family XXL Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 25,90;;;;

Delft Papsouwselaan;Sarah Kleinjan;06-81414341;SarahKleinjan@superrito.com;Linnenweverstraat 126;Delft;zondag 27 oktober 2019;Bezorgen;zondag 27 oktober 2019;20:36;Extravaganzza;Italian Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 17,90;€ 17,90;;€ 0,00;€ 17,90

IJmuiden;Coert Hut;06-78524909;CoertHut@teleworm.us;Molenzicht 125;Terneuzen;woensdag 29 maart 2017;Afhalen;woensdag 29 maart 2017;20:37;Supreme;Family XXL Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 25,90;€ 45,80;;€ 0,00;€ 45,80
;;;;;;;;;;BBQ Cannibale;Family XXL Pizza;Barbecue Saus;€ 4,95;2;;€ 0,00;€ 19,90;;;;

Berkel en Rodenrijs;Kiri van den Bos;06-33622342;KirivandenBos@fleckens.hu;Westpolder 2;Berkel en Rodenrijs;vrijdag 16 juni 2017;Afhalen;vrijdag 16 juni 2017;19:48;Chicken Kebab;Italian Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 8,95;€ 32,85;3e pizza gratis bij bezorgen;€ 0,00;€ 32,85
;;;;;;;;;;Salame Speciale;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;;;;

Hoofddorp;Nelson Dalm;06-78037100;NelsonDalm@gustr.com;Grindweg Hasselt 168;Zwolle;zondag 26 augustus 2018;Bezorgen;zondag 26 augustus 2018;19:36;BBQ Cannibale;Family XXL Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 9,95;€ 57,75;3e pizza gratis bij bezorgen;€ 7,95;€ 49,80
;;;;;;;;;;Supreme;Medium Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 15,90;;;;
;;;;;;;;;;Extravaganzza;Large Pizza;Tomatensaus;€ 7,95;2;Kaas, Spinazie, Spinazie, Champignons;€ 4,00;€ 31,90;;;;

Heemskerk;Seval Roeterdink;06-30352758;SevalRoeterdink@fleckens.hu;Weg Acker 129;Heemskerk;dinsdag 10 januari 2017;Afhalen;dinsdag 10 januari 2017;18:52;Bacon Gorgonzola;Large Pizza;Tomatensaus;€ 8,95;4;;€ 0,00;€ 51,80;€ 51,80;3e pizza gratis bij bezorgen;€ 0,00;€ 51,80

Brunssum;Niki Verboon;06-15291171;NikiVerboon@superrito.com;Willibrordusstraat 120;Brunssum;maandag 16 september 2019;Bezorgen;maandag 16 september 2019;18:41;Beenham;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;€ 15,90;;€ 0,00;€ 15,90

